,L2,P2,X2,dL2dt,dP2dt,dX2dt,F200,P100,F3,F2,F4,F5,T2,T3,F100,T100,Q100,T201,Q200
237.155051,1.0335650860211445,47.46810453196464,22.35974693596412,0.001857832348498151,-0.02622932396224566,0.07798603832619044,226.52195003967594,186.10559878195681,46.37135749628878,2.1664055220393985,7.79643783099064,7.901355126839622,82.07774439733373,79.06632899770608,9.005936545663204,118.62304109266495,329.61727757127323,44.184654374556736,304.20217238332543
237.644949,1.0344836191669011,47.45524251440375,22.396822645138585,0.00184195434166212,-0.026266661572384532,0.07237991581504381,226.52195003967594,186.10559878195681,46.37135749628878,2.167825430105722,7.795335483061035,7.9004021293505735,82.08211095495946,79.05980795480271,9.004860485418618,118.62304109266495,329.5778937663215,44.18234047685771,304.1654819799971
238.0,1.0351068778455763,47.44591913683664,22.42123031171178,0.0016425374323690669,-0.026245042025994602,0.06458567699820938,226.52195003967594,186.10559878195681,46.37135749628878,2.172418095834506,7.794731155518113,7.899711323622092,82.08450478268855,79.05508100237617,9.004270569271295,118.62304109266495,329.5563028353294,44.18066318619957,304.13888595945053
238.155051,1.0353359717019353,47.44185294071891,22.430581933808625,0.001494797974212347,-0.026210097966165684,0.06007488163028572,226.52195003967594,186.10559878195681,46.37135749628878,2.175534389227881,7.7945696512878735,7.899410043152536,82.08514452401631,79.0530194409445,9.004112916431547,118.62304109266495,329.5505327413946,44.1799316709613,304.12728666137264
238.644949,1.0360693323510535,47.42904171774893,22.45913130090906,0.0014593584782313408,-0.026081959327222293,0.05568306288435131,226.52195003967594,186.10559878195681,46.37135749628878,2.1766798585096763,7.7941329719256975,7.898460809234586,82.08687427335198,79.0465241508987,9.003686650559718,118.62304109266495,329.53493141048574,44.17762691129108,304.0907411555316
239.0,1.0365601487397549,47.41980323999207,22.47788182496687,0.0012845144083265816,-0.025953310997224362,0.04952126998020511,226.52195003967594,186.10559878195681,46.37135749628878,2.1803466617552667,7.793963050078203,7.8977762940671,82.08754735806419,79.04184024267597,9.003520780837588,118.62304109266495,329.5288605786557,44.1759648942457,304.06438732158335
239.155051,1.033903413894853,47.43159445480927,22.483372809230698,0.0012670631160381772,-0.026697989396784215,0.04616385555772169,226.52195003967594,186.10559878195681,46.37135749628878,2.182800743698774,7.791857993980462,7.898649951567599,82.0958857859864,79.0478183885883,9.001465924001046,118.62304109266495,329.45365281843823,44.17808615280448,304.09802313535255
239.644949,1.042431797328195,47.37517732467415,22.512655563839374,0.0016468583058880878,-0.024231005001097167,0.057920473752784446,226.52195003967594,186.10559878195681,46.37135749628878,2.1695170694742654,7.797545764407974,7.894469784412362,82.07335571479318,79.0192149036098,9.007018058198422,118.62304109266495,329.65686093006224,44.16793662012133,303.937086699876
240.0,1.0248016939238325,47.46958938675219,22.525881292686872,-0.11771435513645898,0.6502805851902522,0.00845846331874582,178.44522497315174,214.1400157727745,54.32595463037163,2.2121589866409748,10.142128116088204,7.5410057753271955,82.13051189169394,79.06708181908336,11.474406852283648,122.93473442585272,419.9632907935816,48.24272435451262,290.328722350097
240.155051,1.0074504961040553,47.56989243532761,22.545445223686524,-0.1124153817307756,0.6440501444697981,0.10566416967774608,178.44522497315174,214.1400157727745,54.32595463037163,2.1240084696191626,10.12429916499635,7.548098587117157,82.19295776860439,79.1179354647111,11.456846674600614,122.93473442585272,419.32058829038255,48.26458566509162,290.60179560401053
240.644949,0.9534210802420795,47.880772683006306,22.60475899232695,-0.1053205243701434,0.6247689724200419,0.19741993356594426,178.44522497315174,214.1400157727745,54.32595463037163,2.037252480520277,10.06915800688259,7.570082117202423,82.38608959977775,79.2755517502842,11.402536775541643,122.93473442585272,417.33284598482413,48.332342824459246,291.44816151229327
241.0,0.9185645811106546,48.09991978424644,22.72154318483222,-0.08953508599774967,0.6095043681809934,0.492431915712384,178.44522497315174,214.1400157727745,54.32595463037163,1.7671054012103977,10.023596318744596,7.585578846020622,82.54566935041136,79.38665933061294,11.357661934889478,122.93473442585272,415.69042681695487,48.38010650573058,292.04478557179397
241.155051,0.9062309208320264,48.19378540021295,22.830122000218054,-0.0795838919597592,0.6016596228216075,0.6817829370738491,178.44522497315174,214.1400157727745,54.32595463037163,1.5928229055532728,9.998854933641912,7.592216442355481,82.63232601802775,79.43424919790797,11.33329352890254,122.93473442585272,414.798543157833,48.40056476111243,292.300333030686
241.644949,0.8684499056115641,48.482664185070085,23.164202443876786,-0.0726936535355567,0.5775185754016937,0.7266012388180335,178.44522497315174,214.1400157727745,54.32595463037163,1.5311546041601323,9.922718466551002,7.612644164944227,82.89899389029124,79.58071074183053,11.25830482747042,122.93473442585272,412.0539566854174,48.46352664437661,293.08680035035275
242.0,0.8446501070843255,48.68451256999306,23.453428135262804,-0.06033947634203438,0.5594055908359937,0.9259823577052755,178.44522497315174,214.1400157727745,54.32595463037163,1.34224952805782,9.864539998782869,7.626917635438893,83.10276389439126,79.68304787298648,11.201003406535909,122.93473442585272,409.95672467921435,48.5075200253889,293.6363289643974
242.155051,0.8363924682088197,48.77055513444917,23.619331986970344,-0.05295936129681618,0.5507336641506427,1.0553819750318676,178.44522497315174,214.1400157727745,54.32595463037163,1.2232505354216276,9.835936690514696,7.633002033912126,83.20294694263359,79.72667145316572,11.172831296302169,122.93473442585272,408.9256254446594,48.5262732263265,293.87057830561685
242.644949,0.8117232814207433,49.03383418771865,24.13339818119964,-0.04649017315328852,0.5240554050873935,1.073761609419994,178.44522497315174,214.1400157727745,54.32595463037163,1.1819623410440985,9.747841122021672,7.6516195016721,83.51150155126581,79.86015393317335,11.086063778243727,122.93473442585272,405.74993428372045,48.5836555814415,294.58735081437584
243.0,0.7967716902275594,49.216443442416,24.53445046075536,-0.037069166410884695,0.5045586053379747,1.2013714101485513,178.44522497315174,214.1400157727745,54.32595463037163,1.058616407103717,9.682766921113977,7.664532499762078,83.73942385129295,79.95273682530491,11.021970578109103,122.93473442585272,403.4041231587932,48.62345574393145,295.08450124084
243.155051,0.7917565591421438,49.293967897126436,24.735032565604296,-0.031814641331162935,0.4956049563337962,1.283211458558079,178.44522497315174,214.1400157727745,54.32595463037163,0.9838584511377972,9.652434375485461,7.670014550150277,83.84566355103412,79.9920417238431,10.992095298959402,122.93473442585272,402.3106879419141,48.64035240067284,295.2955601807857
243.644949,0.7774497696499576,49.5300004454811,25.35941851749231,-0.0258822139460666,0.4680390424407226,1.2842912908100275,178.44522497315174,214.1400157727745,54.32595463037163,0.9587827957107189,9.558861483210613,7.686705313447724,84.17340247875028,80.11171022585891,10.899933028380705,122.93473442585272,398.9375488387338,48.69179630910455,295.93815456773734
244.0,0.7694302010267774,49.69265738784977,25.826112994811737,-0.018918836705506398,0.4482301196396671,1.3542905495292201,178.44522497315174,214.1400157727745,54.32595463037163,0.887248848249788,9.49112788586034,7.698207407301672,84.41063931119459,80.19417729563983,10.83322052249889,122.93473442585272,396.4958711234594,48.72724781317603,296.3809851811144
244.155051,0.7669385204547444,49.76146431361885,26.04373170465382,-0.015391180528319982,0.43939989938022866,1.396851325448262,178.44522497315174,214.1400157727745,54.32595463037163,0.8471510051338869,9.460672605432512,7.703073007911597,84.51730888940314,80.22906240700476,10.803224358790544,122.93473442585272,395.3980115317339,48.742244461788296,296.56831080459654
244.644949,0.7606332535945908,49.97003406396239,26.723047931655316,-0.010064660777745428,0.41219471036147326,1.3847234790620613,178.44522497315174,214.1400157727745,54.32595463037163,0.8346926022737219,9.366600613281188,7.717821771835294,84.84679591375674,80.33480727042894,10.710570512321185,122.93473442585272,392.0068807509554,48.787702781893266,297.13613821565883
245.0,0.7579084278564294,50.11294819407424,27.217873944511837,-0.005134407182297833,0.39289852491731897,1.4069760880914066,178.44522497315174,214.1400157727745,54.32595463037163,0.8031662679729538,9.299521875673003,7.727927776003726,85.08173910084649,80.40726473439564,10.644502994098447,122.93473442585272,389.5888095840032,48.818851288632374,297.52521937614347
245.155051,0.7573276058143454,50.17321516780689,27.43811118248453,-0.0029872174075524518,0.38450318122302873,1.4168227499559876,178.44522497315174,214.1400157727745,54.32595463037163,0.7895421392821474,9.270202208868902,7.732189483976787,85.184431193885,80.43782009007809,10.615625324512902,122.93473442585272,388.5318868771722,48.83198663246427,297.68929513310627
245.644949,0.7570176704044339,50.355204829263094,28.12657815474389,0.0016893270446531703,0.35862919044344677,1.3937281997910183,178.44522497315174,214.1400157727745,54.32595463037163,0.7866380290717275,9.179575430035209,7.7450586682614215,85.50185136328709,80.53008884843639,10.52636475438952,122.93473442585272,385.2649500106565,48.8716517529942,298.1847587280647
246.0,0.7582005015012587,50.4793006611351,28.61839205786075,0.0049564373382400655,0.34048723563757294,1.3766016870884885,178.44522497315174,214.1400157727745,54.32595463037163,0.7850883520221692,9.11578290121303,7.753833958662739,85.72528460858075,80.5930054351955,10.463533904992024,122.93473442585272,382.96534092270815,48.89869876263791,298.5226074085154
246.155051,0.7590126928532503,50.53149768002591,28.829420678541872,0.00602092127987065,0.3327635144000048,1.359792797665979,178.44522497315174,214.1400157727745,54.32595463037163,0.7910025075062939,9.088579066896292,7.757525009296273,85.82056600121473,80.61946932377313,10.43674017148518,122.93473442585272,381.9846902763576,48.910075238801674,298.6647128579065
246.644949,0.7630062238741633,50.688638983964495,29.489358064982564,0.010022685688261377,0.3089614376712871,1.3277044408933516,178.44522497315174,214.1400157727745,54.32595463037163,0.7950634642662517,9.004482821968521,7.768637071283373,86.11511298450802,80.69913996486999,10.353911686747095,122.93473442585272,378.9531677349437,48.94432459511717,299.0925272444099
247.0,0.7669308637438171,50.79538716907416,29.952804893860247,0.011948262092665814,0.29245449886835745,1.27937659495307,178.44522497315174,214.1400157727745,54.32595463037163,0.8150311193708167,8.946003638775867,7.776185643302437,86.31993624397276,80.7532612947206,10.296314083706331,122.93473442585272,376.8450954636518,48.96759063998394,299.3831472671438
247.155051,0.7687020518456495,50.84020503345523,30.145297130572057,0.01218541503070888,0.2855706237348726,1.2419548780448986,178.44522497315174,214.1400157727745,54.32595463037163,0.8346543187190858,8.921637380666736,7.779354885727246,86.40527902980529,80.7759839519618,10.27231514963205,122.93473442585272,375.966734476533,48.97735881021045,299.505163100499
247.644949,0.7755861442528379,50.97485764702728,30.74705684034801,0.015507515873033019,0.26436568420362533,1.2032271057046187,178.44522497315174,214.1400157727745,54.32595463037163,0.843510259228248,8.846339423311091,7.788876686496591,86.6690100228633,80.84425282704284,10.198152317308233,122.93473442585272,373.2523748134813,49.00670669791059,299.87175243011876
248.0,0.7812840924144338,51.06611826412245,31.16270238559625,0.0163729714361556,0.24981994415107323,1.13206531090361,178.44522497315174,214.1400157727745,54.32595463037163,0.8779307212641896,8.794609850012698,7.7953300734084054,86.85019278286855,80.89052195991009,10.14720257304636,122.93473442585272,371.38761417349684,49.02659718700623,300.12020782622363
248.155051,0.783655350890789,51.10440077306766,31.329914180882508,0.016001587792236906,0.24387765155055197,1.0800962355741544,178.44522497315174,214.1400157727745,54.32595463037163,0.9064204620721688,8.773547782083094,7.798037175880886,86.92396264709866,80.9099311919453,10.126458018119347,122.93473442585272,370.62836346316817,49.0349409595005,300.2244312714141
248.644949,0.7922683372326645,51.21933961511404,31.85220641467887,0.018660997221536,0.22558459014239202,1.0375429635665785,178.44522497315174,214.1400157727745,54.32595463037163,0.9182767544539447,8.708503301115336,7.8061649405457665,87.15178085307666,80.96820518486282,10.06239408989328,122.93473442585272,368.28362369009403,49.059992179371235,300.537350211012
249.0,0.7989499910625528,51.297209656094985,32.20674836965846,0.01871419874826419,0.21317572755296685,0.9519155108237338,178.44522497315174,214.1400157727745,54.32595463037163,0.961341686163323,8.664374338871394,7.811671428659527,87.30634248321817,81.00768529564016,10.018930376633916,122.93473442585272,366.69285178480135,49.07696415754001,300.7493500033918
249.155051,0.801630735392747,51.32988760530875,32.34455840681756,0.01792074999869464,0.20821320835328455,0.8912625985103575,178.44522497315174,214.1400157727745,54.32595463037163,0.994749955312764,8.646835044713344,7.813982211300205,87.36777383711255,81.02425301589153,10.001655489274388,122.93473442585272,366.0605909074426,49.08408640164918,300.8383151350579
249.644949,0.8110404897900589,51.42809712768393,32.77453752892499,0.019956716879311723,0.19294625089904055,0.8479114739714171,178.44522497315174,214.1400157727745,54.32595463037163,1.008153676963735,8.592711985450029,7.820926981853867,87.55733977844923,81.07404524373575,9.948348341113132,122.93473442585272,364.10954928474064,49.10549142274228,301.10568880137384
250.0,0.8180802750900017,51.49476501569824,33.06073291846068,0.019415918737349633,0.18270946334278085,0.7557116830174325,178.44522497315174,214.1400157727745,54.32595463037163,1.0552024489502951,8.556479176302712,7.825641322931588,87.68424514312693,81.10784586295901,9.912661745569487,122.93473442585272,362.80341988784323,49.120021862506846,301.28719093286617
